"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"10659",74,"famous",0.634625,1,6,"real",9.5
"10775",74,"able",0.940865,1,4,"real",9.5
"10776",74,"paper",1.16717,1,5,"real",9.5
"11116",90,"famous",1.010325,1,6,"real",9.5
"11203",90,"able",0.70149,1,4,"real",9.5
"11204",90,"paper",0.565475,1,5,"real",9.5
"11605",93,"famous",0.26916,0,6,"real",9.16666666666667
"11715",93,"paper",0.284075,0,5,"real",9.16666666666667
"11796",93,"able",0.50621,1,4,"real",9.16666666666667
"12150",106,"famous",0.751875,1,6,"real",9.16666666666667
"12221",106,"paper",0.634035,1,5,"real",9.16666666666667
"12280",106,"able",0.42721,1,4,"real",9.16666666666667
"12660",21,"famous",1.083885,1,6,"real",9.75
"12723",21,"able",1.378915,1,4,"real",9.75
"12758",21,"paper",1.177365,1,5,"real",9.75
"13194",99,"famous",1.76639,0,6,"real",9.75
"13204",99,"able",0.973895,1,4,"real",9.75
"13245",99,"paper",0.886595,1,5,"real",9.75
"13604",100,"famous",0.48559,1,6,"real",9.75
"13737",100,"able",0.78681,1,4,"real",9.75
"13743",100,"paper",1.843295,1,5,"real",9.75
"14160",21,"famous",1.083885,1,6,"real",9.75
"14223",21,"able",1.378915,1,4,"real",9.75
"14258",21,"paper",1.177365,1,5,"real",9.75
"14694",99,"famous",1.76639,0,6,"real",9.75
"14704",99,"able",0.973895,1,4,"real",9.75
"14745",99,"paper",0.886595,1,5,"real",9.75
"15104",100,"famous",0.48559,1,6,"real",9.75
"15237",100,"able",0.78681,1,4,"real",9.75
"15243",100,"paper",1.843295,1,5,"real",9.75
"15689",61,"famous",0.918885,0,6,"real",9.66666666666667
"15713",61,"paper",2.533215,1,5,"real",9.66666666666667
"15794",61,"able",0.95804,1,4,"real",9.66666666666667
"16144",101,"famous",0.701,0,6,"real",9.66666666666667
"16225",101,"able",0.851,0,4,"real",9.66666666666667
"16295",101,"paper",0.903,1,5,"real",9.66666666666667
"16605",93,"famous",0.26916,0,6,"real",9.16666666666667
"16715",93,"paper",0.284075,0,5,"real",9.16666666666667
"16796",93,"able",0.50621,1,4,"real",9.16666666666667
"17150",106,"famous",0.751875,1,6,"real",9.16666666666667
"17221",106,"paper",0.634035,1,5,"real",9.16666666666667
"17280",106,"able",0.42721,1,4,"real",9.16666666666667
"17622",51,"famous",1.6247,1,6,"real",9.08333333333333
"17723",51,"paper",0.9542,1,5,"real",9.08333333333333
"17756",51,"able",0.8206,1,4,"real",9.08333333333333
"18143",111,"famous",0.95633,1,6,"real",9.08333333333333
"18219",111,"paper",1.04546,1,5,"real",9.08333333333333
"18285",111,"able",0.918805,1,4,"real",9.08333333333333
"18696",112,"famous",0.75098,1,6,"real",9.08333333333333
"18795",112,"able",2.90311,1,4,"real",9.08333333333333
"18797",112,"paper",0.550275,1,5,"real",9.08333333333333
"19122",51,"famous",1.6247,1,6,"real",9.08333333333333
"19223",51,"paper",0.9542,1,5,"real",9.08333333333333
"19256",51,"able",0.8206,1,4,"real",9.08333333333333
"19643",111,"famous",0.95633,1,6,"real",9.08333333333333
"19719",111,"paper",1.04546,1,5,"real",9.08333333333333
"19785",111,"able",0.918805,1,4,"real",9.08333333333333
"20196",112,"famous",0.75098,1,6,"real",9.08333333333333
"20295",112,"able",2.90311,1,4,"real",9.08333333333333
"20297",112,"paper",0.550275,1,5,"real",9.08333333333333
"20655",70,"famous",0.566605,1,6,"real",9.41666666666667
"20712",70,"paper",0.56885,1,5,"real",9.41666666666667
"20796",70,"able",1.055495,1,4,"real",9.41666666666667
"21129",75,"famous",0.65622,1,6,"real",9.41666666666667
"21220",75,"able",0.69299,1,4,"real",9.41666666666667
"21282",75,"paper",0.585995,1,5,"real",9.41666666666667
"21623",117,"famous",0.66354,1,6,"real",9.41666666666667
"21770",117,"paper",0.851175,1,5,"real",9.41666666666667
"21777",117,"able",0.89838,1,4,"real",9.41666666666667
"22147",119,"famous",1.123895,1,6,"real",9.41666666666667
"22207",119,"able",1.054395,1,4,"real",9.41666666666667
"22277",119,"paper",1.282865,1,5,"real",9.41666666666667
"22641",23,"famous",1.47886,1,6,"real",9.25
"22745",23,"paper",0.73996,1,5,"real",9.25
"22749",23,"able",9.755645,1,4,"real",9.25
"23146",39,"famous",0.673815,0,6,"real",9.25
"23206",39,"able",1.484105,1,4,"real",9.25
"23235",39,"paper",1.162065,1,5,"real",9.25
"23674",40,"famous",0.76873,1,6,"real",9.25
"23770",40,"paper",0.63329,0,5,"real",9.25
"23790",40,"able",1.077525,1,4,"real",9.25
"24101",84,"famous",1.39661,1,6,"real",9.25
"24282",84,"paper",0.931825,1,5,"real",9.25
"24289",84,"able",1.068875,1,4,"real",9.25
"24684",118,"famous",0.751775,1,6,"real",9.25
"24708",118,"paper",0.567635,1,5,"real",9.25
"24709",118,"able",0.984125,1,4,"real",9.25
"25155",70,"famous",0.566605,1,6,"real",9.41666666666667
"25212",70,"paper",0.56885,1,5,"real",9.41666666666667
"25296",70,"able",1.055495,1,4,"real",9.41666666666667
"25629",75,"famous",0.65622,1,6,"real",9.41666666666667
"25720",75,"able",0.69299,1,4,"real",9.41666666666667
"25782",75,"paper",0.585995,1,5,"real",9.41666666666667
"26123",117,"famous",0.66354,1,6,"real",9.41666666666667
"26270",117,"paper",0.851175,1,5,"real",9.41666666666667
"26277",117,"able",0.89838,1,4,"real",9.41666666666667
"26647",119,"famous",1.123895,1,6,"real",9.41666666666667
"26707",119,"able",1.054395,1,4,"real",9.41666666666667
"26777",119,"paper",1.282865,1,5,"real",9.41666666666667
"27168",72,"famous",0.469255,1,6,"real",9.33333333333333
"27213",72,"paper",0.6658,0,5,"real",9.33333333333333
"27278",72,"able",1.584975,1,4,"real",9.33333333333333
"27670",120,"famous",1.69853,1,6,"real",9.33333333333333
"27735",120,"paper",0.847805,1,5,"real",9.33333333333333
"27765",120,"able",3.20039,1,4,"real",9.33333333333333
"188",11,"famous",0.20746,1,6,"real",10.8333333333333
"213",11,"paper",0.609345,1,5,"real",10.8333333333333
"215",11,"able",0.418055,0,4,"real",10.8333333333333
"697",30,"famous",1.675085,1,6,"real",10.0833333333333
"711",30,"paper",0.710415,1,5,"real",10.0833333333333
"735",30,"able",2.65282,1,4,"real",10.0833333333333
"1153",83,"famous",0.817105,1,6,"real",10.0833333333333
"1235",83,"able",1.345215,1,4,"real",10.0833333333333
"1239",83,"paper",1.568465,1,5,"real",10.0833333333333
"1646",96,"famous",1.054725,0,6,"real",10.0833333333333
