"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"30672",82,"morning",0.46395,1,7,"real","12.92"
"30673",82,"light",0.65519,1,5,"real","12.92"
"30674",82,"play",0.801785,1,4,"real","12.92"
"30675",82,"recorse",0.685295,1,7,"pseudo","12.92"
"30676",82,"potent",0.916735,1,6,"real","12.92"
"30677",82,"signal",0.64978,1,6,"real","12.92"
"30678",82,"garbant",0.718455,1,7,"pseudo","12.92"
"30679",82,"natural",0.603245,1,7,"real","12.92"
"30680",82,"shoes",0.685765,1,5,"real","12.92"
"30681",82,"moon",0.45686,1,4,"real","12.92"
"30682",82,"loms",0.572025,1,4,"pseudo","12.92"
"30683",82,"moop",0.91862,1,4,"pseudo","12.92"
"30684",82,"air",0.41506,1,3,"real","12.92"
"30685",82,"na",0.449855,1,2,"pseudo","12.92"
"30686",82,"sheas",0.584975,1,5,"pseudo","12.92"
"30687",82,"os",0.583045,1,2,"pseudo","12.92"
"30688",82,"ot",0.48129,1,2,"pseudo","12.92"
"30689",82,"homogeneous",0.68206,1,11,"real","12.92"
"30690",82,"open",0.6675,1,4,"real","12.92"
"30691",82,"brush",0.77189,1,5,"real","12.92"
"30692",82,"hust",0.55326,1,4,"pseudo","12.92"
"30693",82,"congusozation",0.624615,1,13,"pseudo","12.92"
"30694",82,"brought",0.60255,1,7,"real","12.92"
"30695",82,"rescets",0.636095,1,7,"pseudo","12.92"
"30696",82,"inside",0.43402,1,6,"real","12.92"
"30697",82,"molent",0.567,1,6,"pseudo","12.92"
"30698",82,"che",0.48322,1,3,"pseudo","12.92"
"30699",82,"trood",0.93657,1,5,"pseudo","12.92"
"30700",82,"she",0.50013,1,3,"real","12.92"
"30701",82,"dog",0.89928,1,3,"real","12.92"
"30702",82,"again",0.88489,1,5,"real","12.92"
"30703",82,"great",1.409665,1,5,"real","12.92"
"30704",82,"able",0.67147,1,4,"real","12.92"
"30705",82,"mader",1.58283,1,5,"pseudo","12.92"
"30706",82,"pon",0.522725,1,3,"pseudo","12.92"
"30707",82,"thantboard",0.67895,1,10,"pseudo","12.92"
"30708",82,"upending",0.55659,0,8,"real","12.92"
"30709",82,"etecants",0.70284,1,8,"pseudo","12.92"
"30710",82,"spat",0.566295,0,4,"real","12.92"
"30711",82,"destrifs",0.76588,1,8,"pseudo","12.92"
"30712",82,"creat",0.88083,1,5,"pseudo","12.92"
"30713",82,"sids",0.718235,1,4,"pseudo","12.92"
"30714",82,"help",0.78158,1,4,"real","12.92"
"30715",82,"cotosks",0.68576,1,7,"pseudo","12.92"
"30716",82,"become",0.587525,1,6,"real","12.92"
"30717",82,"as",0.567415,1,2,"real","12.92"
"30718",82,"two",0.534,0,3,"real","12.92"
"30719",82,"gaian",0.6543,1,5,"pseudo","12.92"
"30720",82,"telechinct",0.75457,1,10,"pseudo","12.92"
"30721",82,"hect",0.65085,1,4,"pseudo","12.92"
"30722",82,"animal",0.721625,1,6,"real","12.92"
"30723",82,"invectiress",0.78823,1,11,"pseudo","12.92"
"30724",82,"them",0.65045,1,4,"real","12.92"
"30725",82,"hammer",1.088465,1,6,"real","12.92"
"30726",82,"phlere",0.855315,1,6,"pseudo","12.92"
"30727",82,"overtruan",0.71206,1,9,"pseudo","12.92"
"30728",82,"understand",0.55483,1,10,"real","12.92"
"30729",82,"wirtoul",0.65523,1,7,"pseudo","12.92"
"30730",82,"he",0.601005,1,2,"real","12.92"
"30731",82,"an",0.72405,1,2,"real","12.92"
"30732",82,"sail",0.565165,1,4,"real","12.92"
"30733",82,"elements",0.807605,1,8,"real","12.92"
"30734",82,"describe",0.5048,1,8,"real","12.92"
"30735",82,"however",0.56683,1,7,"real","12.92"
"30736",82,"bone",0.554195,1,4,"real","12.92"
"30737",82,"sphere",1.37029,1,6,"real","12.92"
"30738",82,"pop",0.51902,0,3,"real","12.92"
"30739",82,"bove",0.73469,1,4,"pseudo","12.92"
"30740",82,"shotty",2.317015,1,6,"pseudo","12.92"
"30741",82,"khtna",0.765505,1,5,"pseudo","12.92"
"30742",82,"agreed",0.59824,1,6,"real","12.92"
"30743",82,"cat",0.748395,1,3,"real","12.92"
"30744",82,"asca",0.656215,1,4,"pseudo","12.92"
"30745",82,"ther",0.612825,1,4,"pseudo","12.92"
"30746",82,"ar",0.667055,1,2,"pseudo","12.92"
"30747",82,"dat",0.549935,1,3,"pseudo","12.92"
"30748",82,"whose",1.43482,1,5,"real","12.92"
"30749",82,"people",1.13832,1,6,"real","12.92"
"30750",82,"work",0.63921,1,4,"real","12.92"
"30751",82,"germantia",0.825105,1,9,"pseudo","12.92"
"30752",82,"never",1.071965,1,5,"real","12.92"
"30753",82,"fafever",0.61384,1,7,"pseudo","12.92"
"30754",82,"woft",0.632325,1,4,"pseudo","12.92"
"30755",82,"overwhelm",0.588625,1,9,"real","12.92"
"30756",82,"sain",0.81712,1,4,"pseudo","12.92"
"30757",82,"skateboard",0.61745,1,10,"real","12.92"
"30758",82,"grasshopper",0.550735,1,11,"real","12.92"
"30759",82,"pretty",0.564155,1,6,"real","12.92"
"30760",82,"ablood",0.55069,1,6,"pseudo","12.92"
"30761",82,"without",0.481415,1,7,"real","12.92"
"30762",82,"hadder",0.620645,1,6,"pseudo","12.92"
"30763",82,"telescoped",1.183265,1,10,"real","12.92"
"30764",82,"sick",1.05195,1,4,"real","12.92"
"30765",82,"dag",0.623445,1,3,"pseudo","12.92"
"30766",82,"alipol",0.76286,1,6,"pseudo","12.92"
"30767",82,"beller",0.650565,1,6,"pseudo","12.92"
"30768",82,"wto",0.73609,1,3,"pseudo","12.92"
"30769",82,"bads",1.58677,1,4,"pseudo","12.92"
"30770",82,"hu",0.55614,1,2,"pseudo","12.92"
"30771",82,"clomify",0.665485,1,7,"pseudo","12.92"
"30772",82,"budget",0.54507,1,6,"real","12.92"
"30773",82,"fast",0.806945,1,4,"real","12.92"
"30774",82,"qualify",0.864035,1,7,"real","12.92"
"30775",82,"guarantee",2.564775,1,9,"real","12.92"
"30776",82,"ap",0.55061,1,2,"pseudo","12.92"
"30777",82,"better",0.65626,1,6,"real","12.92"
"30778",82,"investigate",0.71714,1,11,"real","12.92"
"30779",82,"utashing",0.958075,1,8,"pseudo","12.92"
"30780",82,"paper",0.565445,1,5,"real","12.92"
"30781",82,"bulbet",0.61662,1,6,"pseudo","12.92"
"30782",82,"permanency",1.325885,1,10,"real","12.92"
"30783",82,"mannanency",0.698305,1,10,"pseudo","12.92"
"30784",82,"space",0.69374,1,5,"real","12.92"
"30785",82,"daople",0.745815,1,6,"pseudo","12.92"
"30786",82,"underchime",0.580125,0,10,"pseudo","12.92"
"30787",82,"dood",0.725995,1,4,"pseudo","12.92"
"30788",82,"yos",0.57276,1,3,"pseudo","12.92"
"30789",82,"wood",0.64645,1,4,"real","12.92"
"30790",82,"thank",0.497235,1,5,"real","12.92"
"30791",82,"cologne",0.65623,1,7,"real","12.92"
"30792",82,"fave",0.627915,1,4,"pseudo","12.92"
"30793",82,"back",0.590195,1,4,"real","12.92"
"30794",82,"snose",0.62205,1,5,"pseudo","12.92"
"30795",82,"grat",0.89788,1,4,"pseudo","12.92"
"30796",82,"besime",0.570725,1,6,"pseudo","12.92"
"30797",82,"slace",0.77097,1,5,"pseudo","12.92"
"30798",82,"yes",0.619875,1,3,"real","12.92"
"30799",82,"nuder",1.43196,1,5,"pseudo","12.92"
"30800",82,"flankfopper",0.589505,1,11,"pseudo","12.92"
"30801",82,"ridicule",0.79999,1,8,"real","12.92"
"30802",82,"bi",0.49955,1,2,"pseudo","12.92"
"30803",82,"mich",0.589055,1,4,"pseudo","12.92"
"30804",82,"will",0.65061,1,4,"real","12.92"
"30805",82,"after",0.77021,1,5,"real","12.92"
"30806",82,"peace",1.612785,1,5,"real","12.92"
"30807",82,"goud",0.852275,1,4,"pseudo","12.92"
"30808",82,"ro",1.23428,1,2,"pseudo","12.92"
"30809",82,"candy",1.38174,1,5,"real","12.92"
"30810",82,"do",0.80016,1,2,"real","12.92"
"30811",82,"green",0.76703,1,5,"real","12.92"
"30812",82,"plays",0.599845,1,5,"real","12.92"
"30813",82,"fireer",0.500815,1,6,"pseudo","12.92"
"30814",82,"sing",0.5662,1,4,"real","12.92"
"30815",82,"winter",1.04955,1,6,"real","12.92"
"30816",82,"through",0.66694,1,7,"real","12.92"
"30817",82,"pocorism",0.618945,1,8,"pseudo","12.92"
"30818",82,"crovel",0.682185,1,6,"pseudo","12.92"
"30819",82,"even",0.89988,1,4,"real","12.92"
"30820",82,"loak",0.71582,1,4,"pseudo","12.92"
"30821",82,"history",0.65235,1,7,"real","12.92"
"30822",82,"pickle",0.588765,1,6,"real","12.92"
"30823",82,"children",0.85051,1,8,"real","12.92"
"30824",82,"spell",0.60423,0,5,"real","12.92"
"30825",82,"everyone",0.60163,1,8,"real","12.92"
"30826",82,"ganter",0.583905,1,6,"pseudo","12.92"
"30827",82,"tister",0.618255,0,6,"pseudo","12.92"
"30828",82,"look",0.481655,1,4,"real","12.92"
"30829",82,"have",0.61976,1,4,"real","12.92"
"30830",82,"miss",0.812565,1,4,"real","12.92"
"30831",82,"meat",0.73564,1,4,"real","12.92"
"30832",82,"uffive",0.55975,1,6,"pseudo","12.92"
"30833",82,"mout",0.78075,1,4,"pseudo","12.92"
"30834",82,"om",1.183275,1,2,"pseudo","12.92"
"30835",82,"gravel",0.653755,1,6,"real","12.92"
"30836",82,"only",0.56809,1,4,"real","12.92"
"30837",82,"polarize",0.741995,1,8,"real","12.92"
"30838",82,"building",0.484375,1,8,"real","12.92"
"30839",82,"da",0.686095,1,2,"pseudo","12.92"
"30840",82,"more",0.83493,1,4,"real","12.92"
"30841",82,"rackle",0.722565,0,6,"pseudo","12.92"
"30842",82,"streat",1.13456,1,6,"pseudo","12.92"
"30843",82,"can",1.218045,1,3,"real","12.92"
"30844",82,"esslyots",0.572525,1,8,"pseudo","12.92"
"30845",82,"learn",2.208155,1,5,"real","12.92"
"30846",82,"tok",0.882255,1,3,"pseudo","12.92"
