"","rt"
"12141",1.513105
"12142",1.119135
"12143",0.88669
"12144",1.32456
"12145",0.837125
"12146",1.23194
"12147",0.553455
"12148",0.736945
"12149",0.401895
"12150",0.942405
"12151",0.74984
"12152",0.79378
"12153",0.66938
"12154",0.65538
"12155",1.48817
"12156",0.78466
"12157",0.46025
"12158",0.879275
"12159",0.55934
"12160",0.42698
"12161",0.86632
"12162",0.4661
"12163",0.56805
"12164",0.47314
"12165",0.82816
"12166",0.683155
"12167",2.241725
"12168",0.733525
"12169",0.390015
"12170",0.66959
"12171",0.80664
"12172",1.18551
"12173",0.850495
"12174",0.683445
"12175",0.61713
"12176",1.033155
"12177",0.73836
"12178",0.79478
"12179",0.70889
"12180",0.47841
"12181",0.94143
"12182",1.04374
"12183",0.56925
"12184",1.059575
"12185",0.588495
"12186",1.0925
"12187",0.71648
"12188",1.162715
"12189",0.72463
"12190",0.499645
"12191",0.53786
"12192",0.454335
"12193",1.04973
"12194",0.772835
"12195",0.573955
"12196",1.268945
"12197",0.766475
"12198",0.62225
"12199",0.82289
"12200",0.97289
"12201",0.94998
"12202",0.781555
"12203",0.86782
"12204",1.2966
"12205",1.232935
"12206",0.50924
"12207",0.70013
"12208",1.340525
"12209",0.65409
"12210",0.86606
"12211",0.839505
"12212",0.971245
"12213",1.07021
"12214",2.332715
"12215",1.8665
"12216",0.98115
"12217",1.015175
"12218",1.051975
"12219",0.71926
"12220",0.751505
"12221",0.61349
"12222",0.553935
"12223",0.639085
"12224",0.514175
"12225",0.63972
"12226",0.851025
"12227",1.08349
"12228",0.668375
"12229",0.75986
"12230",0.392755
"12231",1.242985
"12232",1.033165
"12233",0.666345
"12234",0.64324
"12235",0.64759
"12236",0.687915
"12237",0.5564
"12238",1.076235
"12239",0.68332
"12240",1.82514
"12241",0.806685
"12242",0.86627
"12243",0.56597
"12244",1.10005
"12245",0.93883
"12246",0.803415
"12247",0.84273
"12248",1.05847
"12249",0.85125
"12250",1.03359
"12251",0.88872
"12252",0.641845
"12253",0.707805
"12254",0.70102
"12255",0.88352
"12256",1.14986
"12257",0.816545
"12258",1.006835
"12259",0.87308
"12260",1.23591
"12261",0.70035
"12262",0.66228
"12263",0.88939
"12264",1.369365
"12265",0.901935
"12266",0.618425
"12267",0.602755
"12268",1.119075
"12269",0.68505
"12270",0.669445
"12271",1.1013
"12272",1.35339
"12273",0.601695
"12274",0.885185
"12275",1.135605
"12276",0.93692
"12277",0.984855
"12278",0.833905
"12279",0.64232
"12280",0.834765
"12281",0.522245
"12282",0.842355
"12283",0.68343
"12284",0.571595
"12285",0.624155
"12286",0.857495
"12287",1.278445
"12288",1.473675
"12289",0.662565
"12290",1.21884
"12291",0.735105
"12292",0.96872
"12293",1.035345
"12294",0.751855
"12295",0.88563
"12296",2.6712
"12297",1.01824
"12298",0.786345
"12299",1.301965
"12300",0.9352
"12301",0.88543
"12302",0.971675
"12303",0.83399
"12304",0.587305
"12305",0.88689
"12306",0.687975
"12307",0.64741
"12308",0.63237
"12309",0.632605
"12310",0.55115
"12311",1.15405
"12312",0.7726
"12313",0.686475
"12314",0.652435
"12315",0.856875
"12316",0.669725
"12317",0.69681
"12318",0.74837
"12319",0.63309
"12320",0.72548
"12321",1.521485
"12322",0.752865
"12323",1.05396
"12324",0.604325
"12325",0.61605
"12326",1.702845
"12327",0.89364
"12328",0.85389
"12329",0.85617
"12330",0.8513
"12331",0.80759
"12332",0.540425
"12333",0.74491
"12334",0.86665
"12335",0.861405
"12336",0.74305
"12337",1.00589
"12338",1.16062
"12339",0.56628
"12340",0.71935
"12341",1.06981
"12342",0.899825
"12343",0.702435
"12344",0.967215
"12345",0.68285
"12346",0.990155
"12347",1.37171
"12348",0.590605
"12349",0.866105
"12350",0.868485
"12351",0.97579
"12352",0.72804
"12353",0.806145
"12354",0.75125
"12355",0.967145
"12356",0.82328
"12357",0.93612
"12358",1.32052
"12359",0.819765
"12360",0.653015
"12361",1.644955
"12362",0.683535
"12363",0.926515
"12364",1.30038
"12365",1.21611
"12366",0.979835
"12367",1.29363
"12368",0.91066
"12369",1.25755
"12370",1.40398
"12371",1.21744
"12372",1.79311
"12373",1.456285
"12374",0.740665
"12375",1.521805
"12376",1.756735
"12377",0.672495
"12378",0.72066
"12379",0.784855
"12380",0.511875
"12381",0.577895
"12382",0.516555
"12383",0.744425
"12384",0.989565
"12385",0.93923
"12386",0.85318
"12387",0.704755
"12388",1.221095
"12389",0.918705
"12390",0.958885
"12391",0.78388
"12392",0.83977
"12393",1.033745
"12394",2.343625
"12395",1.505375
"12396",1.27292
"12397",0.952325
"12398",0.899975
"12399",1.13544
"12400",0.642085
"12401",0.93131
"12402",0.565505
"12403",0.818055
"12404",1.41889
"12405",1.066485
"12406",0.767275
"12407",0.814305
"12408",0.824515
"12409",0.886915
"12410",1.518445
"12411",1.167235
"12412",0.90702
"12413",1.03339
"12414",0.65754
"12415",1.95121
"12416",2.985455
"12417",2.61969
"12418",0.83754
"12419",1.01427
"12420",2.327065
"12421",1.29898
"12422",1.7858
"12423",2.031335
"12424",2.174575
"12425",1.59585
"12426",0.87401
"12427",1.001065
"12428",1.22612
"12429",0.88345
"12430",1.179215
"12431",1.000145
"12432",1.302175
"12433",0.650255
"12434",0.942295
"12435",0.88532
"12436",0.750535
"12437",1.568435
"12438",2.425465
"12439",1.703565
"12440",1.216875
"12441",1.383535
"12442",1.494985
"12443",1.01772
"12444",1.393145
"12445",1.16694
"12446",0.792565
"12447",0.883845
"12448",0.835565
"12449",0.791295
"12450",3.71314
"12451",0.92844
"12452",0.716875
"12453",0.7758
"12454",0.929225
"12455",1.408195
"12456",0.97392
"12457",0.81168
"12458",1.02243
"12459",0.95934
"12460",1.039705
"12461",0.87255
"12462",0.672865
"12463",0.842705
"12464",0.965805
"12465",0.61375
"12466",0.715955
"12467",0.64071
"12468",0.90013
"12469",1.0349
"12470",0.86119
"12471",0.743495
"12472",1.183515
"12473",1.63357
"12474",1.128785
"12475",0.98729
"12476",0.852545
"12477",0.75661
"12478",1.078425
"12479",0.8696
"12480",1.151375
"12481",1.201245
"12482",0.883685
"12483",0.840505
"12484",1.51652
"12485",0.57517
"12486",1.689795
"12487",1.51911
"12488",1.105425
"12489",0.77423
"12490",1.218895
"12491",0.65929
"12492",0.82954
"12493",0.837745
"12494",0.817345
"12495",0.66907
"12496",1.41934
"12497",1.04292
"12498",1.886945
"12499",0.5913
"12500",0.821985
"12501",1.952
"12502",0.786
"12503",1.492
"12504",0.664
"12505",1.218
"12506",0.909
"12507",1.203
"12508",0.653
"12509",1.175
"12510",1.182
"12511",0.953
"12512",1.474
"12513",1.969
"12514",1.25
"12515",1.12
"12516",1.427
"12517",0.867
"12518",1.02
"12519",0.936
"12520",0.899
"12521",1.151
"12522",1.072
"12523",0.931
"12524",0.928
"12525",0.895
"12526",1.143
"12527",1.085
"12528",1.335
"12529",1.021
"12530",1.62
"12531",1.253
"12532",1.324
"12533",1.584
"12534",0.83
"12535",0.938
"12536",1.045
"12537",0.968
"12538",1.666
"12539",1.083
"12540",1.416
"12541",0.988
"12542",0.867
"12543",0.719
"12544",0.962
"12545",0.751
"12546",1.12
"12547",0.799
"12548",2.151
"12549",0.792
"12550",0.964
"12551",1.433
"12552",13.522
"12553",1.08
"12554",1.604
"12555",0.732
"12556",1.565
"12557",1.021
"12558",1.598
"12559",0.884
"12560",1.053
"12561",1.332
"12562",1.089
"12563",0.978
"12564",1.019
"12565",0.951
"12566",1.023
"12567",7.733
"12568",1.87
"12569",2.261
"12570",0.97
"12571",1.136
"12572",1.137
"12573",1.09
"12574",0.712
"12575",0.651
"12576",0.815
"12577",0.78
"12578",0.868
"12579",0.889
"12580",1.518
"12581",1.145
"12582",1.081
"12583",1.002
"12584",1.001
"12585",0.98
"12586",1.154
"12587",1.366
"12588",1.285
"12589",0.764
"12590",1.036
"12591",1.418
"12592",0.833
"12593",1.094
"12594",1.335
"12595",0.719
"12596",0.897
"12597",1.056
"12598",1.292
"12599",1.036
"12600",1.113
"12601",1.454
"12602",0.884
"12603",0.834
"12604",1.73
"12605",0.971
"12606",1.084
"12607",1.013
"12608",0.937
"12609",1.369
"12610",0.983
"12611",0.819
"12612",0.917
"12613",1.621
"12614",1.283
"12615",1.989
"12616",1.59
"12617",0.907
"12618",0.773
"12619",1.169
"12620",1.081
"12621",1.255
"12622",1.046
"12623",1.028
"12624",0.918
"12625",0.783
"12626",1.041
"12627",1.035
"12628",0.821
"12629",1.214
"12630",0.769
"12631",2.003
"12632",0.794
"12633",0.886
"12634",0.783
"12635",1.007
"12636",1.021
"12637",0.921
"12638",1.733
"12639",0.983
"12640",1.882
"12641",1.051
"12642",2.105
"12643",1.161
"12644",1.685
"12645",0.952
"12646",0.779
"12647",0.839
"12648",0.707
"12649",0.93
"12650",1.286
"12651",1.268
"12652",0.941
"12653",0.715
"12654",0.856
"12655",0.651
"12656",0.903
"12657",0.711
"12658",0.785
"12659",1.545
"12660",0.693
"12661",1.165
"12662",0.915
"12663",0.753
"12664",0.941
"12665",1.1
"12666",1.054
"12667",1.089
"12668",1.145
"12669",1.153
"12670",1.18
"12671",1.206
"12672",1.345
"12673",1.439
"12674",1.252
"12675",1.818
"12676",1.367
"12677",1.112
"12678",1.927
"12679",1.319
"12680",0.789
"12681",1.417
"12682",1.62
"12683",1.362
"12684",1.151
"12685",1.086
"12686",1.034
"12687",1.237
"12688",1.169
"12689",1.301
"12690",1.197
"12691",1.14
"12692",0.848
"12693",0.856
"12694",1.087
"12695",1.04
"12696",3.199
"12697",1.203
"12698",0.834
"12699",0.948
"12700",0.739
"12701",1.88
"12702",0.615
"12703",0.915
"12704",0.965
"12705",0.887
"12706",1.132
"12707",0.889
"12708",1.182
"12709",1.415
"12710",2.331
"12711",0.951
"12712",1.064
"12713",1.154
"12714",1.02
"12715",1.005
"12716",0.814
"12717",1.105
"12718",0.904
"12719",0.842
"12720",0.788
"12721",0.864
"12722",0.914
"12723",1.052
"12724",1.533
"12725",1.078
"12726",0.823
"12727",0.971
"12728",0.889
"12729",0.847
"12730",0.786
"12731",0.976
"12732",0.877
"12733",1.119
"12734",0.803
"12735",2.472
"12736",1.32
"12737",1.514
"12738",0.849
"12739",0.789
"12740",1.118
"12741",1.254
"12742",1.472
"12743",0.918
"12744",1.805
"12745",2.505
"12746",1.449
"12747",1.272
"12748",0.998
"12749",1.355
"12750",0.733
"12751",0.964
"12752",0.673
"12753",1.065
"12754",0.776
"12755",0.883
"12756",0.929
"12757",0.821
"12758",1.253
"12759",1.116
"12760",1.046
"12761",1.474
"12762",1.04
"12763",2.091
"12764",0.925
"12765",1.013
"12766",0.931
"12767",0.847
"12768",0.811
"12769",0.766
"12770",0.951
"12771",0.765
"12772",0.703
"12773",1.574
"12774",0.716
"12775",1
"12776",0.732
"12777",0.717
"12778",0.994
"12779",1.154
"12780",1.268
"12781",0.977
"12782",2.805
"12783",0.987
"12784",1.753
"12785",0.998
"12786",1.154
"12787",0.92
"12788",1.031
"12789",0.857
"12790",0.967
"12791",1.12
"12792",0.767
"12793",0.899
"12794",1.453
"12795",0.72
"12796",1.829
"12797",1.148
"12798",1.134
"12799",0.804
"12800",1.155
"12801",1.515
"12802",1.096
"12803",0.866
"12804",1.387
"12805",0.799
"12806",1.354
"12807",0.809
"12808",0.905
"12809",0.849
"12810",1.036
"12811",0.958
"12812",1.791
"12813",1.833
"12814",0.963
"12815",1.12
"12816",0.825
"12817",0.819
"12818",1.003
"12819",1.053
"12820",0.836
"12821",1.147
"12822",0.801
"12823",1.121
"12824",0.963
"12825",0.752
"12826",0.788
"12827",1.288
"12828",1.039
"12829",0.994
"12830",1.503
"12831",1.831
"12832",0.803
"12833",1.394
"12834",0.771
"12835",0.998
"12836",0.883
"12837",0.967
"12838",0.868
"12839",0.703
"12840",1.24
"12841",2.153
"12842",0.716
"12843",0.782
"12844",1.666
"12845",0.87
"12846",1.65
"12847",0.702
"12848",0.979
"12849",1.035
"12850",0.883
"12851",0.884
"12852",1.097
"12853",1.295
"12854",0.78
"12855",1.033
"12856",0.916
"12857",0.855
"12858",0.934
"12859",0.906
"12860",0.9
"12861",0.95
"12862",1.204
"12863",0.767
"12864",1.075
"12865",0.973
"12866",0.804
"12867",0.927
"12868",0.667
"12869",1.186
"12870",1.282
"12871",2.152
"12872",1.191
"12873",1.052
"12874",1.181
"12875",1.155
"12876",1.04
"12877",1.006
"12878",0.903
"12879",0.969
"12880",1.196
"12881",1.338
"12882",0.868
"12883",1.455
"12884",0.85
"12885",1.288
"12886",0.881
"12887",1.005
"12888",0.952
"12889",0.817
"12890",0.985
"12891",0.682
"12892",0.69
"12893",1.315
"12894",0.808
"12895",1.386
"12896",1.28
"12897",0.853
"12898",1.317
"12899",0.721
"12900",0.701
"12901",0.922
"12902",0.764
"12903",0.718
"12904",0.997
"12905",1.565
"12906",0.788
"12907",0.969
"12908",0.901
"12909",0.703
"12910",0.97
"12911",1.82
"12912",0.782
"12913",0.952
"12914",1.539
"12915",1.256
"12916",1.396
"12917",0.803
"12918",0.79
"12919",2.017
"12920",1.159
"12921",0.896
"12922",0.933
"12923",0.805
"12924",1.212
"12925",1.269
"12926",1.318
"12927",1.052
"12928",1.242
"12929",0.873
"12930",1.699
"12931",0.903
"12932",1.387
"12933",1.2
"12934",2.704
"12935",1.091
"12936",0.607
"12937",0.972
"12938",0.615
"12939",1.984
"12940",1.035
"12941",0.826
"12942",0.947
"12943",2.219
"12944",1.2
"12945",1.071
"12946",2.051
"12947",1.805
"12948",1.83
"12949",1.457
"12950",1.366
"12951",1.335
"12952",0.668
"12953",1.005
"12954",0.707
"12955",0.655
"12956",0.782
"12957",0.664
"12958",1.619
"12959",0.833
"12960",0.824
"12961",1.018
"12962",1.175
"12963",0.769
"12964",1.014
"12965",2.002
"12966",1.798
"12967",0.891
"12968",0.851
"12969",1.286
"12970",1.342
"12971",1.31
"12972",1.003
"12973",1.32
"12974",1.053
"12975",1.135
"12976",1.119
"12977",0.971
"12978",1.001
"12979",1.844
"12980",1.486
"12981",1.195
"12982",1.333
"12983",1.14
"12984",1.249
"12985",1.067
"12986",1.371
"12987",1.59
"12988",0.89
"12989",1.218
"12990",2.09
"12991",1.22
"12992",1.754
"12993",1.093
"12994",1.377
"12995",1.003
"12996",0.855
"12997",0.691
"12998",2.439
"12999",0.769
"13000",1.134
"13001",6.27716
"13002",2.57097
"13003",1.800005
"13004",4.32227
"13005",1.00629
"13006",2.17488
"13007",1.141265
"13008",1.527135
"13009",1.78789
"13010",1.257355
"13011",1.665925
"13012",1.24547
"13013",1.11582
"13014",2.3719
"13015",2.52894
"13016",2.078215
"13017",1.858105
"13018",1.21767
"13019",1.01344
"13020",1.089935
"13021",1.07065
"13022",1.09365
"13023",0.927175
"13024",0.921495
"13025",1.04494
"13026",12.94929
"13027",0.944375
"13028",0.92875
"13029",1.22412
"13030",0.902505
"13031",0.87936
"13032",0.717875
"13033",1.784265
"13034",0.97876
"13035",1.124455
"13036",1.01007
"13037",0.816195
"13038",2.435065
"13039",1.48583
"13040",0.89179
"13041",0.90973
"13042",0.83314
"13043",1.357005
"13044",0.799195
"13045",4.91523
"13046",1.289395
"13047",0.978335
"13048",0.828655
"13049",0.961005
"13050",0.869285
"13051",13.567845
"13052",3.45467
"13053",1.071015
"13054",1.12026
"13055",2.52782
"13056",0.94557
"13057",1.55638
"13058",1.345355
"13059",0.990665
"13060",0.929355
"13061",1.026795
"13062",0.89534
"13063",2.08305
"13064",1.572265
"13065",0.99052
"13066",1.58331
"13067",1.68465
"13068",1.24894
"13069",1.23664
"13070",1.20072
"13071",2.165725
"13072",1.188335
"13073",1.023125
"13074",10.27098
"13075",2.3992
"13076",3.95002
"13077",1.368095
"13078",1.786265
"13079",1.670685
"13080",1.032885
"13081",1.1537
"13082",2.42553
"13083",2.10101
"13084",2.784455
"13085",1.134515
"13086",0.81284
"13087",2.4077
"13088",1.61603
"13089",1.03814
"13090",1.708685
"13091",1.41577
"13092",2.54884
"13093",1.049995
"13094",2.29231
"13095",1.22328
"13096",1.255885
"13097",1.041555
"13098",1.766255
"13099",1.107965
"13100",4.64107
"13101",2.86503
"13102",1.732575
"13103",1.10112
"13104",0.7995
"13105",2.74722
"13106",1.2493
"13107",0.99192
"13108",1.189515
"13109",1.239625
"13110",6.675445
"13111",0.973995
"13112",0.857715
"13113",1.483405
"13114",0.879625
"13115",1.4335
"13116",1.217945
"13117",1.116155
"13118",1.60791
"13119",0.813335
"13120",1.05749
"13121",0.95268
"13122",0.83282
"13123",0.92366
"13124",0.94459
"13125",2.47054
"13126",3.221245
"13127",1.125975
"13128",1.059105
"13129",4.941925
"13130",1.732615
"13131",1.133015
"13132",1.72315
"13133",2.04922
"13134",1.235495
"13135",1.251525
"13136",1.075465
"13137",0.77918
"13138",0.896645
"13139",1.752405
"13140",1.060045
"13141",0.80599
"13142",2.405355
"13143",2.84458
"13144",1.036955
"13145",1.24951
"13146",1.109535
"13147",1.29383
"13148",0.99914
"13149",1.02596
"13150",0.787985
"13151",3.756135
"13152",1.2628
"13153",1.228795
"13154",1.583305
"13155",1.498815
"13156",0.97623
"13157",0.966115
"13158",0.709355
"13159",0.88442
"13160",1.21625
"13161",1.14453
"13162",1.070285
"13163",0.97613
"13164",1.278395
"13165",0.916095
"13166",1.606785
"13167",6.43175
"13168",1.266535
"13169",3.909865
"13170",0.734585
"13171",0.99541
"13172",0.853355
"13173",0.799285
"13174",1.45289
"13175",1.184505
"13176",1.156485
"13177",0.99041
"13178",0.73718
"13179",21.631565
"13180",1.6236
"13181",1.03986
"13182",1.711045
"13183",1.249765
"13184",1.1664
"13185",6.623225
"13186",0.86329
"13187",0.803195
"13188",1.67226
"13189",0.91244
"13190",0.872275
"13191",1.23689
"13192",1.549275
"13193",1.23783
"13194",0.78511
"13195",1.734745
"13196",1.52536
"13197",1.088875
"13198",1.40828
"13199",1.04384
"13200",1.45254
"13201",2.105295
"13202",0.840515
"13203",0.94283
"13204",1.242935
"13205",0.875675
"13206",0.74218
"13207",0.722505
"13208",1.072715
"13209",63.2004
"13210",1.565865
"13211",1.716265
"13212",1.228695
"13213",0.771485
"13214",1.70977
"13215",1.20307
"13216",1.377545
"13217",1.68275
"13218",1.627845
"13219",1.262195
"13220",3.358925
"13221",0.789745
"13222",1.104455
"13223",11.131665
"13224",0.6719
"13225",1.322075
"13226",0.8513
"13227",0.77379
"13228",0.895785
"13229",1.46146
"13230",1.02788
"13231",6.69395
"13232",0.922835
"13233",1.1666
"13234",1.108485
"13235",1.068205
"13236",1.13527
"13237",1.3585
"13238",0.61111
"13239",1.941385
"13240",0.85135
"13241",1.21922
"13242",2.527195
"13243",2.26977
"13244",1.445725
"13245",1.05767
"13246",1.09378
"13247",0.900365
"13248",1.31191
"13249",1.216205
"13250",1.51779
"13251",231.01294
"13252",0.774545
"13253",1.5227
"13254",3.020915
"13255",8.06872
"13256",2.370235
"13257",1.315875
"13258",0.599525
"13259",0.725025
"13260",0.91687
"13261",0.730315
"13262",0.794395
"13263",1.113015
"13264",0.977345
"13265",1.81142
"13266",0.884405
"13267",1.318305
"13268",1.116465
"13269",1.31608
"13270",1.690875
"13271",0.99264
"13272",0.64207
"13273",1.92883
"13274",1.929305
"13275",1.100515
"13276",1.74256
"13277",0.73851
"13278",1.563095
"13279",1.071085
"13280",1.34947
"13281",2.3492
"13282",1.642635
"13283",1.229095
"13284",1.08384
"13285",1.043395
"13286",1.370225
"13287",1.4524
"13288",0.943405
"13289",0.82239
"13290",2.03821
"13291",1.279975
"13292",1.77849
"13293",1.328025
"13294",1.938865
"13295",4.2152
"13296",1.373495
"13297",1.384035
"13298",1.149485
"13299",1.183575
"13300",1.95381
"13301",2.08409
"13302",1.003295
"13303",0.90569
"13304",0.79052
"13305",1.280975
"13306",0.885915
"13307",0.891705
"13308",0.908375
"13309",1.08316
"13310",0.87225
"13311",0.947365
"13312",0.949895
"13313",1.16826
"13314",0.991385
"13315",1.10697
"13316",1.07557
"13317",0.92064
"13318",0.73311
"13319",0.938315
"13320",0.88121
"13321",0.778425
"13322",1.033565
"13323",0.737245
"13324",1.071325
"13325",0.745845
"13326",17.7375
"13327",1.15136
"13328",0.888005
"13329",1.56823
"13330",0.78466
"13331",1.018225
"13332",0.9268
"13333",1.68841
"13334",0.921325
"13335",1.192185
"13336",2.63442
"13337",0.918495
"13338",1.949485
"13339",1.89942
"13340",0.87245
"13341",1.21021
"13342",0.793035
"13343",1.12371
"13344",1.05621
"13345",0.8868
"13346",1.08305
"13347",0.8467
"13348",1.329715
"13349",2.385945
"13350",1.426425
"13351",1.532615
"13352",1.024995
"13353",0.770435
"13354",2.068045
"13355",0.68849
"13356",0.905575
"13357",1.49929
"13358",1.009725
"13359",0.97156
"13360",2.461045
"13361",0.901315
"13362",0.820225
"13363",1.07595
"13364",0.85896
"13365",1.113215
"13366",1.49432
"13367",1.16065
"13368",0.86798
"13369",0.55292
"13370",1.37458
"13371",1.128205
"13372",10.070445
"13373",1.085035
"13374",0.9461
"13375",1.00615
"13376",0.78983
"13377",1.20404
"13378",0.987125
"13379",0.69932
"13380",1.020985
"13381",1.03311
"13382",0.90489
"13383",0.87446
"13384",0.9936
"13385",1.01654
"13386",0.69409
"13387",0.62577
"13388",0.700375
"13389",1.39928
"13390",0.68439
"13391",0.81681
"13392",0.97865
"13393",3.44403
"13394",0.766815
"13395",0.88828
"13396",0.961545
"13397",1.009695
"13398",1.03901
"13399",1.159555
"13400",0.72453
"13401",2.74925
"13402",1.352035
"13403",1.20095
"13404",1.06667
"13405",1.0351
"13406",1.033085
"13407",0.705335
"13408",1.220675
"13409",0.90886
"13410",0.862685
"13411",1.15766
"13412",1.00675
"13413",0.991665
"13414",1.68825
"13415",1.051635
"13416",1.120195
"13417",0.815915
"13418",0.805215
"13419",1.283835
"13420",0.84808
"13421",0.91702
"13422",5.665695
"13423",1.061625
"13424",1.18292
"13425",0.94879
"13426",2.790725
"13427",4.050695
"13428",1.11831
"13429",1.051035
"13430",0.901415
"13431",1.01165
"13432",0.90727
"13433",0.940075
"13434",2.046455
"13435",1.39149
"13436",0.83239
"13437",0.861695
"13438",1.14537
"13439",0.92502
"13440",0.510415
"13441",0.86506
"13442",0.86587
"13443",1.742735
"13444",0.50348
"13445",14.506165
"13446",2.87858
"13447",1.33734
"13448",1.072905
"13449",1.36607
"13450",1.687665
"13451",1.15929
"13452",0.978275
"13453",0.95165
"13454",2.732715
"13455",0.949735
"13456",0.651455
"13457",1.026035
"13458",1.5636
"13459",0.74015
"13460",0.728575
"13461",0.85047
"13462",1.43327
"13463",1.156425
"13464",0.82935
"13465",1.17789
"13466",2.454245
"13467",1.348495
"13468",0.82296
"13469",3.56578
"13470",0.984625
"13471",0.773315
"13472",1.236775
"13473",1.367965
"13474",1.171575
"13475",6.27609
"13476",3.251715
"13477",1.46836
"13478",1.272495
"13479",0.60696
"13480",0.88003
"13481",1.516105
"13482",0.663055
"13483",0.99953
"13484",1.18598
"13485",2.168705
"13486",1.532765
"13487",2.32956
"13488",0.91988
"13489",1.384095
"13490",0.650075
"13491",0.550075
"13492",0.824625
"13493",0.77337
"13494",0.38294
"13495",6.328125
"13496",1.68467
"13497",0.540525
"13498",0.73706
"13499",0.810985
"13500",0.636405
"13501",2.2354
"13502",1.783975
"13503",2.642785
"13504",2.223485
"13505",1.111105
"13506",1.650815
"13507",1.06106
"13508",1.744985
"13509",1.000535
"13510",1.09243
"13511",0.634955
"13512",1.25138
"13513",0.59061
"13514",0.71692
"13515",1.06752
"13516",1.300315
"13517",1.78439
"13518",0.654135
"13519",0.853285
"13520",1.685185
"13521",0.98646
"13522",0.727845
"13523",1.51717
"13524",0.625555
"13525",0.493155
"13526",1.44316
"13527",1.20671
"13528",1.233815
"13529",1.565145
"13530",1.60069
"13531",0.607285
"13532",5.963525
"13533",6.513635
"13534",1.994365
"13535",0.805225
"13536",1.059385
"13537",0.045525
"13538",4.280085
"13539",2.687695
"13540",1.4875
"13541",1.22382
"13542",2.22008
"13543",2.69652
"13544",2.186785
"13545",0.841585
"13546",5.47275
"13547",1.00295
"13548",1.19903
"13549",0.74196
"13550",0.768175
"13551",2.3599
"13552",0.8567
"13553",1.18537
"13554",1.226675
"13555",0.025125
"13556",2.920395
"13557",1.23837
"13558",1.63543
"13559",1.32621
"13560",0.80157
"13561",6.121865
"13562",1.417645
"13563",1.94997
"13564",1.107575
"13565",0.834065
"13566",1.5246
"13567",1.042945
"13568",1.317605
"13569",3.453985
"13570",3.48562
"13571",3.52224
"13572",1.72344
"13573",0.537045
"13574",2.28767
"13575",2.237415
"13576",0.92321
"13577",1.86338
"13578",0.899395
"13579",5.16248
"13580",0.50463
"13581",3.468645
"13582",0.32414
"13583",6.515115
"13584",1.48387
"13585",0.661875
"13586",0.476465
"13587",0.45133
"13588",12.793485
"13589",1.67262
"13590",0.700535
"13591",0.30622
"13592",0.538245
"13593",1.70569
"13594",0.750595
"13595",0.70594
"13596",1.356475
"13597",3.536705
"13598",1.470725
"13599",0.788625
"13600",1.362565
"13601",2.850345
"13602",1.893325
"13603",0.65297
"13604",1.331765
"13605",1.288795
"13606",1.720685
"13607",0.868285
"13608",0.72438
"13609",1.321005
"13610",0.5671
"13611",3.607105
"13612",1.794085
"13613",1.01499
"13614",1.387805
"13615",0.836265
"13616",1.00581
"13617",0.59434
"13618",0.68629
"13619",0.3667
"13620",1.034465
"13621",0.96756
"13622",0.936505
"13623",1.01931
"13624",2.151465
"13625",5.02449
"13626",2.486535
"13627",1.708915
"13628",0.850665
"13629",0.434175
"13630",0.46678
"13631",0.71656
"13632",0.92183
"13633",0.440855
"13634",2.173625
"13635",10.33193
"13636",6.942295
"13637",2.90441
"13638",0.94391
"13639",0.686475
"13640",0.75783
"13641",2.862815
"13642",1.25054
"13643",1.0621
"13644",1.00033
"13645",0.99435
"13646",0.516445
"13647",0.693485
"13648",2.595565
"13649",0.9254
"13650",1.017345
"13651",0.555245
"13652",0.400175
"13653",0.336185
"13654",1.00057
"13655",18.298755
"13656",4.28582
"13657",3.894865
"13658",1.39222
"13659",1.41759
"13660",0.623675
"13661",0.39159
"13662",0.395295
"13663",0.906485
"13664",0.639295
"13665",1.53424
"13666",0.983945
"13667",1.861395
"13668",1.89679
"13669",0.32698
"13670",0.40176
"13671",0.29982
"13672",0.92717
"13673",1.919375
"13674",0.737625
"13675",1.520035
"13676",0.20524
"13677",0.843515
"13678",1.11746
"13679",1.18311
"13680",1.29331
"13681",3.856295
"13682",2.72766
"13683",3.53552
"13684",1.753405
"13685",1.52768
"13686",3.82091
"13687",2.15098
"13688",1.888365
"13689",1.35093
"13690",2.618125
"13691",1.119085
"13692",1.30042
"13693",2.2039
"13694",1.61197
"13695",0.499755
"13696",1.453175
"13697",1.039705
"13698",0.853785
"13699",1.51709
"13700",1.212545
"13701",0.876325
"13702",4.58437
"13703",1.284875
"13704",1.916505
"13705",0.96965
"13706",1.05981
"13707",1.7558
"13708",1.683175
"13709",1.739865
"13710",1.33636
"13711",0.94049
"13712",1.90579
"13713",1.63599
"13714",1.61794
"13715",2.748005
"13716",2.85495
"13717",1.70123
"13718",1.12111
"13719",0.788525
"13720",11.558935
"13721",1.57897
"13722",1.61966
"13723",2.920675
"13724",2.69139
"13725",2.30318
"13726",2.637485
"13727",1.657185
"13728",1.43352
"13729",1.692705
"13730",6.941655
"13731",1.61749
"13732",1.040235
"13733",8.53179
"13734",1.704515
"13735",21.316555
"13736",3.41975
"13737",1.38588
"13738",1.37719
"13739",0.81929
"13740",3.541905
"13741",2.294295
"13742",0.642675
"13743",2.0855
"13744",1.28586
"13745",1.27778
"13746",0.54415
"13747",0.857245
"13748",0.833705
"13749",2.243655
"13750",2.65698
