"","rt"
"3221",0.245655
"3222",0.1487
"3223",0.18239
"3224",0.61935
"3225",0.09974
"3226",0.20776
"3227",0.052535
"3228",0.064865
"3229",0.52852
"3230",0.41609
"3231",2.229885
"3232",0.15389
"3233",0.550695
"3234",0.269475
"3235",0.296765
"3236",0.126165
"3237",0.078325
"3238",0.001945
"3239",1.535665
"3240",0.2506
"3241",0.337225
"3242",0.59646
"3243",1.61982
"3244",0.510765
"3245",1.197345
"3246",0.348705
"3247",2.68769
"3248",0.19161
"3249",0.289155
"3250",0.42903
"3251",0.412925
"3252",0.30689
"3253",0.244885
"3254",0.24822
"3255",5.780425
"3256",0.08232
"3257",0.21914
"3258",0.0658
"3259",1.73431
"3260",0.014105
"3261",0.90071
"3262",0.263525
"3263",1.503815
"3264",0.31886
"3265",0.34097
"3266",1.28116
"3267",0.100875
"3268",0.50586
"3269",0.148445
"3270",0.24396
"3271",0.05333
"3272",0.76473
"3273",0.333275
"3274",0.03309
"3275",0.131965
"3276",0.33806
"3277",0.316275
"3278",0.231085
"3279",39.681935
"3280",0.13722
"3281",0.153405
"3282",0.26562
"3283",0.267145
"3284",0.26772
"3285",0.49745
"3286",0.21504
"3287",0.064865
"3288",0.38801
"3289",0.90392
"3290",0.1678
"3291",0.251545
"3292",0.01921
"3293",0.218405
"3294",0.153535
"3295",0.01808
"3296",0.15141
"3297",0.00159
"3298",0.16828
"3299",0.384105
"3300",0.15092
"3301",0.67373
"3302",0.184805
"3303",0.250035
"3304",0.317465
"3305",0.19675
"3306",0.00219
"3307",0.277145
"3308",0.430565
"3309",0.15244
"3310",0.03175
"3311",0.11217
"3312",0.075815
"3313",0.434455
"3314",0.416855
"3315",7.69804
"3316",0.331395
"3317",0.47547
"3318",3.89654
"3319",0.336405
"3320",0.89379
"3321",0.280615
"3322",0.981405
"3323",0.52792
"3324",1.283595
"3325",1.06517
"3326",0.765685
"3327",0.57842
"3328",1.31965
"3329",0.018335
"3330",0.699825
"3331",0.698575
"3332",0.343375
"3333",1.086865
"3334",0.00208
"3335",2.89724
"3336",0.23823
"3337",0.349525
"3338",0.19745
"3339",0.53681
"3340",0.35503
"3341",0.314685
"3342",0.35901
"3343",0.08914
"3344",0.763205
"3345",0.29027
"3346",0.23419
"3347",0.129985
"3348",0.456125
"3349",0.379585
"3350",0.3712
"3351",1.28387
"3352",0.28728
"3353",0.32682
"3354",0.28868
"3355",0.363985
"3356",0.28315
"3357",0.289995
"3358",0.096685
"3359",0.197175
"3360",0.391905
"3361",0.260025
"3362",0.3528
"3363",1.337105
"3364",0.638315
"3365",0.299315
"3366",0.44606
"3367",0.01795
"3368",2.263145
"3369",0.13632
"3370",0.28886
"3371",0.152775
"3372",0.348355
"3373",0.266055
"3374",0.27017
"3375",0.279165
"3376",0.28177
"3377",0.24668
"3378",0.31983
"3379",0.870195
"3380",0.11692
"3381",0.081065
"3382",0.521385
"3383",0.342815
"3384",0.26419
"3385",0.161795
"3386",0.425055
"3387",0.26735
"3388",0.24658
"3389",0.455375
"3390",0.363365
"3391",0.3767
"3392",0.41984
"3393",0.28019
"3394",0.349315
"3395",0.39481
"3396",4.967885
"3397",0.449285
"3398",0.332165
"3399",0.185235
"3400",0.32119
"3401",1.43814
"3402",0.02187
"3403",0.498535
"3404",0.20105
"3405",0.1542
"3406",0.332025
"3407",0.319185
"3408",0.19868
"3409",0.144665
"3410",0.251895
"3411",0.275665
"3412",0.284535
"3413",0.2449
"3414",0.134655
"3415",0.29925
"3416",0.168755
"3417",0.265895
"3418",0.283955
"3419",1.50945
"3420",0.46339
"3421",0.659635
"3422",0.143785
"3423",0.498865
"3424",0.657255
"3425",0.293645
"3426",11.48011
"3427",0.001555
"3428",0.60739
"3429",0.15333
"3430",4.05898
"3431",0.87547
"3432",0.247935
"3433",0.182795
"3434",0.75161
"3435",0.400375
"3436",0.497235
"3437",0.90408
"3438",0.34662
"3439",0.419865
"3440",0.274805
"3441",0.3738
"3442",0.46104
"3443",0.486695
"3444",0.39881
"3445",0.28112
"3446",0.421265
"3447",15.38697
"3448",0.384265
"3449",0.254275
"3450",0.107275
"3451",1.33409
"3452",0.228695
"3453",0.20464
"3454",0.237065
"3455",0.069445
"3456",0.521845
"3457",0.28198
"3458",0.299405
"3459",0.286175
"3460",0.033115
"3461",0.18793
"3462",0.39766
"3463",0.43567
"3464",0.18067
"3465",0.328605
"3466",0.461185
"3467",0.414705
"3468",0.288125
"3469",0.28928
"3470",0.22442
"3471",0.30652
"3472",0.28261
"3473",0.396655
"3474",0.10108
"3475",0.084425
"3476",0.31509
"3477",0.313525
"3478",0.210515
"3479",0.24956
"3480",2.24877
"3481",0.13349
"3482",0.837015
"3483",0.305985
"3484",0.138355
"3485",0.366875
"3486",0.211895
"3487",0.23688
"3488",0.505415
"3489",0.256285
"3490",0.21972
"3491",0.314905
"3492",0.264035
"3493",0.245345
"3494",0.3155
"3495",0.301985
"3496",0.263555
"3497",0.189035
"3498",0.301105
"3499",0.445985
"3500",0.18173
"3501",1.15706
"3502",0.73614
"3503",0.72667
"3504",1.03729
"3505",1.00907
"3506",0.950615
"3507",0.801615
"3508",0.73682
"3509",0.97615
"3510",0.93447
"3511",1.06873
"3512",0.73403
"3513",1.567925
"3514",1.15405
"3515",0.99253
"3516",0.858075
"3517",1.25228
"3518",0.91844
"3519",1.277615
"3520",0.78452
"3521",1.250995
"3522",0.92878
"3523",0.88447
"3524",0.625295
"3525",0.969175
"3526",1.084405
"3527",1.060125
"3528",1.57649
"3529",0.953155
"3530",1.08665
"3531",0.68396
"3532",0.949665
"3533",0.67107
"3534",0.93321
"3535",1.08348
"3536",1.24402
"3537",1.022965
"3538",1.043265
"3539",0.990325
"3540",0.95492
"3541",1.302195
"3542",1.252575
"3543",1.53448
"3544",2.01851
"3545",1.05978
"3546",0.86931
"3547",0.872885
"3548",0.714785
"3549",1.001255
"3550",1.203055
"3551",1.37726
"3552",0.8232
"3553",1.284635
"3554",0.91666
"3555",1.41246
"3556",1.051025
"3557",1.19974
"3558",0.750585
"3559",0.719055
"3560",0.86824
"3561",0.908085
"3562",0.88442
"3563",1.08135
"3564",0.97633
"3565",1.5299
"3566",1.02681
"3567",0.917465
"3568",1.03139
"3569",1.521455
"3570",0.833845
"3571",1.27558
"3572",0.973885
"3573",0.767975
"3574",0.810485
"3575",1.114785
"3576",0.792695
"3577",1.15278
"3578",0.843395
"3579",0.89414
"3580",0.775005
"3581",1.98338
"3582",0.856605
"3583",0.93604
"3584",0.801555
"3585",0.776765
"3586",0.948285
"3587",0.850745
"3588",1.0352
"3589",1.20198
"3590",0.80011
"3591",0.842265
"3592",0.957485
"3593",0.933225
"3594",0.82451
"3595",1.22078
"3596",0.967035
"3597",0.884915
"3598",0.83202
"3599",1.34072
"3600",1.28657
"3601",1.168365
"3602",1.350495
"3603",1.1353
"3604",1.15065
"3605",1.156205
"3606",0.76936
"3607",0.83965
"3608",1.44897
"3609",0.880985
"3610",1.033545
"3611",0.907165
"3612",0.89901
"3613",1.053085
"3614",0.931595
"3615",0.6565
"3616",1.013725
"3617",1.100775
"3618",0.801145
"3619",2.890815
"3620",1.28092
"3621",0.93238
"3622",1.135465
"3623",0.771425
"3624",0.796975
"3625",0.93142
"3626",0.91583
"3627",1.17486
"3628",0.807885
"3629",1.245785
"3630",0.977965
"3631",0.280935
"3632",1.199235
"3633",1.156185
"3634",0.884085
"3635",0.68439
"3636",1.301915
"3637",1.204565
"3638",1.53406
"3639",0.98473
"3640",0.7894
"3641",1.078495
"3642",0.965355
"3643",1.786445
"3644",1.051085
"3645",0.90183
"3646",0.80715
"3647",0.798235
"3648",0.871395
"3649",0.8739
"3650",0.67512
"3651",1.143765
"3652",1.25466
"3653",0.961175
"3654",8.38735
"3655",0.718855
"3656",0.77439
"3657",0.772145
"3658",0.702115
"3659",1.42085
"3660",2.03451
"3661",1.016955
"3662",1.42875
"3663",1.46915
"3664",1.57715
"3665",1.85601
"3666",0.973555
"3667",1.05086
"3668",0.871855
"3669",1.049815
"3670",1.921385
"3671",0.85518
"3672",0.858515
"3673",0.773575
"3674",1.086775
"3675",0.850125
"3676",0.716885
"3677",1.180745
"3678",1.33484
"3679",1.097495
"3680",1.173165
"3681",1.003955
"3682",1.03173
"3683",0.828245
"3684",0.73268
"3685",1.000895
"3686",0.934735
"3687",0.84359
"3688",2.13458
"3689",0.804005
"3690",1.05885
"3691",2.620755
"3692",2.32396
"3693",1.04065
"3694",2.95682
"3695",2.19123
"3696",0.93472
"3697",0.938795
"3698",0.81078
"3699",0.81601
"3700",0.802275
"3701",1.319505
"3702",0.98944
"3703",0.963105
"3704",0.971815
"3705",0.83638
"3706",0.95047
"3707",1.0499
"3708",1.44869
"3709",0.820195
"3710",0.981395
"3711",1.04673
"3712",0.819205
"3713",1.015
"3714",0.895675
"3715",0.76828
"3716",0.848695
"3717",0.90378
"3718",0.834565
"3719",0.7632
"3720",0.794615
"3721",1.104385
"3722",1.049365
"3723",2.180935
"3724",0.77342
"3725",0.796415
"3726",1.11508
"3727",0.834995
"3728",0.85483
"3729",1.54448
"3730",0.83197
"3731",0.99489
"3732",1.039495
"3733",0.770725
"3734",1.00217
"3735",2.153775
"3736",1.134375
"3737",0.95446
"3738",0.809475
"3739",1.06925
"3740",1.23419
"3741",1.350535
"3742",0.7821
"3743",0.98725
"3744",1.154185
"3745",2.09835
"3746",1.825565
"3747",0.827265
"3748",0.75122
"3749",1.523395
"3750",1.576925
"3751",0.95579
"3752",2.086175
"3753",0.770525
"3754",0.785015
"3755",0.77429
"3756",0.80154
"3757",0.791595
"3758",1.1909
"3759",1.37119
"3760",0.92108
"3761",3.793265
"3762",0.807185
"3763",0.93408
"3764",44.86774
"3765",1.173015
"3766",0.717085
"3767",1.021415
"3768",0.92093
"3769",1.26772
"3770",2.05714
"3771",1.009435
"3772",1.30409
"3773",1.95237
"3774",2.92614
"3775",0.952625
"3776",0.836435
"3777",9.38499
"3778",0.96652
"3779",0.783265
"3780",6.944495
"3781",1.45665
"3782",1.95289
"3783",1.32602
"3784",0.8076
"3785",0.893415
"3786",1.541745
"3787",1.004345
"3788",1.352655
"3789",1.55031
"3790",0.555325
"3791",0.778885
"3792",1.36049
"3793",1.09424
"3794",1.14363
"3795",0.88486
"3796",0.88674
"3797",0.717705
"3798",1.39295
"3799",3.64527
"3800",2.519415
"3801",1.143825
"3802",0.93407
"3803",0.973275
"3804",1.085225
"3805",0.799975
"3806",0.83363
"3807",0.82552
"3808",0.80168
"3809",1.268855
"3810",1.224665
"3811",2.60597
"3812",0.954185
"3813",1.923645
"3814",11.70882
"3815",2.163995
"3816",1.101105
"3817",1.386935
"3818",1.589135
"3819",1.351795
"3820",0.787505
"3821",1.84125
"3822",1.44303
"3823",1.83469
"3824",0.73525
"3825",0.93593
"3826",0.925775
"3827",1.0921
"3828",1.139675
"3829",1.12435
"3830",0.955925
"3831",1.04276
"3832",2.11949
"3833",1.01964
"3834",0.97725
"3835",1.70277
"3836",1.08519
"3837",2.36867
"3838",1.21044
"3839",0.900345
"3840",1.671695
"3841",0.824465
"3842",3.74075
"3843",2.91281
"3844",10.190745
"3845",0.207675
"3846",2.205615
"3847",1.320085
"3848",1.03928
"3849",3.09621
"3850",1.022205
"3851",1.20558
"3852",0.89988
"3853",1.19309
"3854",1.06841
"3855",1.603615
"3856",1.2855
"3857",3.046415
"3858",1.25447
"3859",1.958295
"3860",1.667505
"3861",12.043875
"3862",1.677095
"3863",1.644545
"3864",1.099605
"3865",1.422765
"3866",1.33399
"3867",1.62709
"3868",1.189325
"3869",1.505265
"3870",1.75168
"3871",3.7541
"3872",1.345325
"3873",5.639145
"3874",3.382425
"3875",0.92706
"3876",0.81812
"3877",1.044055
"3878",4.0046
"3879",1.502895
"3880",1.776785
"3881",0.94062
"3882",2.042705
"3883",1.03632
"3884",0.730445
"3885",1.09227
"3886",2.87468
"3887",1.708855
"3888",1.237585
"3889",0.985535
"3890",1.11083
"3891",1.69558
"3892",0.83824
"3893",2.09057
"3894",1.986355
"3895",1.9905
"3896",5.88192
"3897",11.23038
"3898",1.551315
"3899",1.067135
"3900",1.87353
"3901",2.13514
"3902",1.21345
"3903",0.99768
"3904",3.21856
"3905",0.75258
"3906",1.449085
"3907",1.764655
"3908",1.42056
"3909",2.721985
"3910",2.500425
"3911",1.334815
"3912",1.33274
"3913",1.56895
"3914",2.420125
"3915",1.86982
"3916",1.14563
"3917",2.38884
"3918",2.861195
"3919",1.134675
"3920",3.80623
"3921",2.898915
"3922",0.75858
"3923",1.3098
"3924",3.821725
"3925",1.12543
"3926",1.045205
"3927",1.09476
"3928",1.23931
"3929",0.95445
"3930",1.48912
"3931",0.704795
"3932",0.793775
"3933",0.9193
"3934",1.25193
"3935",0.88864
"3936",1.8485
"3937",1.252425
"3938",1.810775
"3939",2.301895
"3940",3.2369
"3941",1.167975
"3942",1.551435
"3943",1.370495
"3944",2.109805
"3945",1.01619
"3946",1.31769
"3947",1.842785
"3948",2.109925
"3949",1.81779
"3950",1.455585
"3951",1.251925
"3952",0.984955
"3953",0.681425
"3954",1.326725
"3955",0.892485
"3956",0.682135
"3957",0.839605
"3958",1.100765
"3959",1.54146
"3960",0.96543
"3961",1.058695
"3962",1.03541
"3963",0.851265
"3964",0.827915
"3965",0.76802
"3966",1.017195
"3967",1.88531
"3968",2.12263
"3969",0.967445
"3970",1.16862
"3971",1.77065
"3972",0.81848
"3973",1.35079
"3974",1.15124
"3975",0.76896
"3976",0.9002
"3977",1.154965
"3978",1.337285
"3979",0.97691
"3980",0.83325
"3981",0.82473
"3982",0.869235
"3983",0.86787
"3984",1.75181
"3985",1.37346
"3986",1.355815
"3987",1.810285
"3988",1.00585
"3989",1.65217
"3990",1.26914
"3991",1.220785
"3992",2.05176
"3993",1.58404
"3994",1.33497
"3995",1.11892
"3996",1.535735
"3997",0.840465
"3998",0.892095
"3999",0.852725
"4000",0.94359
"4001",1.25353
"4002",0.970285
"4003",0.671245
"4004",0.68308
"4005",0.876555
"4006",0.837195
"4007",0.65973
"4008",0.906425
"4009",0.65443
"4010",1.131795
"4011",0.63364
"4012",0.81802
"4013",0.79915
"4014",0.904465
"4015",0.60153
"4016",0.93309
"4017",0.618575
"4018",0.51708
"4019",0.45055
"4020",0.750985
"4021",0.53385
"4022",0.46736
"4023",0.45091
"4024",0.501025
"4025",0.184405
"4026",0.334935
"4027",0.467095
"4028",0.466345
"4029",0.51684
"4030",0.65139
"4031",0.6679
"4032",0.99975
"4033",0.58408
"4034",0.534295
"4035",1.551005
"4036",0.68481
"4037",0.833495
"4038",0.60124
"4039",0.767755
"4040",0.750385
"4041",0.668135
"4042",0.968485
"4043",0.93312
"4044",1.001695
"4045",0.932975
"4046",0.936165
"4047",0.759105
"4048",1.198905
"4049",1.882505
"4050",1.649315
"4051",0.82414
"4052",0.55448
"4053",0.81968
"4054",0.82107
"4055",0.483295
"4056",0.52565
"4057",0.81543
"4058",0.925625
"4059",0.855945
"4060",0.565455
"4061",0.76619
"4062",0.69403
"4063",0.687215
"4064",1.36617
"4065",2.950315
"4066",0.968275
"4067",0.469885
"4068",0.887425
"4069",0.88217
"4070",0.666315
"4071",1.154235
"4072",1.120965
"4073",0.85979
"4074",0.73849
"4075",0.790715
"4076",0.73333
"4077",1.81749
"4078",0.532285
"4079",0.901715
"4080",1.03758
"4081",2.542875
"4082",0.77659
"4083",1.087315
"4084",1.209275
"4085",0.876135
"4086",1.28231
"4087",0.915115
"4088",1.07083
"4089",1.115535
"4090",0.802155
"4091",0.757815
"4092",1.405205
"4093",0.6926
"4094",1.156705
"4095",0.9027
"4096",1.532945
"4097",0.799425
"4098",1.139255
"4099",1.053125
"4100",3.50978
"4101",1.10255
"4102",1.034165
"4103",0.997635
"4104",0.933345
"4105",0.745285
"4106",1.02029
"4107",0.90001
"4108",0.83399
"4109",1.46789
"4110",0.76712
"4111",1.120705
"4112",1.300825
"4113",0.886855
"4114",0.853915
"4115",0.953905
"4116",1.00075
"4117",1.22314
"4118",8.57948
"4119",1.45102
"4120",0.750245
"4121",0.800495
"4122",0.564485
"4123",1.01654
"4124",0.921055
"4125",0.70268
"4126",0.749585
"4127",0.6823
"4128",0.888395
"4129",0.63287
"4130",1.491345
"4131",0.66563
"4132",0.69824
"4133",0.822255
"4134",6.282785
"4135",1.18195
"4136",0.851295
"4137",0.85704
"4138",2.604495
"4139",0.932295
"4140",11.61617
"4141",0.95474
"4142",1.082405
"4143",0.7755
"4144",1.76677
"4145",0.95075
"4146",1.616405
"4147",0.68479
"4148",1.20115
"4149",0.917505
"4150",0.866985
"4151",1.384855
"4152",1.168395
"4153",0.96762
"4154",1.1019
"4155",1.267515
"4156",0.98514
"4157",0.66773
"4158",1.23312
"4159",0.699515
"4160",0.95356
"4161",0.78972
"4162",0.66693
"4163",0.716845
"4164",0.90352
"4165",2.08209
"4166",1.174555
"4167",0.50464
"4168",0.78216
"4169",0.61656
"4170",0.949515
"4171",0.71633
"4172",1.63251
"4173",1.57085
"4174",1.231725
"4175",1.21549
"4176",1.31546
"4177",1.686265
"4178",1.58201
"4179",0.96623
"4180",1.40363
"4181",3.38987
"4182",1.734805
"4183",0.83705
"4184",0.691415
"4185",1.183765
"4186",1.105565
"4187",0.80278
"4188",0.93931
"4189",0.789275
"4190",0.953095
"4191",0.821265
"4192",1.432935
"4193",0.98344
"4194",0.957925
"4195",1.16625
"4196",1.003805
"4197",0.832985
"4198",0.674715
"4199",1.186565
"4200",0.83854
"4201",0.900595
"4202",0.60401
"4203",1.21393
"4204",0.749415
"4205",0.50168
"4206",1.732515
"4207",0.965235
"4208",1.46998
"4209",0.59978
"4210",1.036765
"4211",0.88829
"4212",1.31805
"4213",0.70333
"4214",0.885255
"4215",2.00162
"4216",1.820945
"4217",0.98561
"4218",1.31799
"4219",0.61538
"4220",0.832125
"4221",0.785945
"4222",1.001845
"4223",0.932445
"4224",0.772325
"4225",1.18443
"4226",0.83098
"4227",0.76725
"4228",1.23361
"4229",1.15318
"4230",0.54983
"4231",2.16745
"4232",5.48348
"4233",0.90187
"4234",0.919555
"4235",0.98343
"4236",1.116035
"4237",3.534155
"4238",1.034245
"4239",1.24957
"4240",1.767325
"4241",0.80062
"4242",1.050465
"4243",1.00096
"4244",1.03375
"4245",1.030815
"4246",0.86619
"4247",0.942995
"4248",0.87485
"4249",0.605755
"4250",1.05281
"4251",0.85883
"4252",1.09903
"4253",0.76666
"4254",1.63872
"4255",0.624355
"4256",0.96678
"4257",0.571805
"4258",1.05375
"4259",1.382145
"4260",3.36566
"4261",0.80313
"4262",0.731985
"4263",0.73496
"4264",1.07646
"4265",0.981715
"4266",0.93204
"4267",0.48414
"4268",0.899695
"4269",0.69889
"4270",0.216435
"4271",0.483035
"4272",0.536385
"4273",0.938345
"4274",1.016085
"4275",0.8235
"4276",0.882405
"4277",0.616055
"4278",1.35066
"4279",0.46583
"4280",1.0659
"4281",0.38428
"4282",2.334935
"4283",5.142575
"4284",1.20018
"4285",1.393095
"4286",0.76582
"4287",3.666795
"4288",1.448895
"4289",1.15056
"4290",0.83336
"4291",0.8845
"4292",0.917845
"4293",0.4508
"4294",1.118355
"4295",4.83297
"4296",1.050665
"4297",0.88571
"4298",0.966975
"4299",1.15189
"4300",1.50048
"4301",1.367365
"4302",0.94748
"4303",0.768945
"4304",0.69949
"4305",1.201315
"4306",1.084075
"4307",0.91313
"4308",1.348525
"4309",0.8179
"4310",0.895965
"4311",0.83761
"4312",1.081805
"4313",0.71874
"4314",0.99966
"4315",0.798655
"4316",1.41374
"4317",0.82004
"4318",0.66685
"4319",0.919305
"4320",0.88697
"4321",1.454105
"4322",1.022925
"4323",0.90083
"4324",0.86586
"4325",0.99971
"4326",0.865695
"4327",0.73393
"4328",0.8332
"4329",0.98497
"4330",0.81264
"4331",0.598595
"4332",0.382835
"4333",0.289675
"4334",0.787125
"4335",1.402765
"4336",0.73287
"4337",0.4742
"4338",0.79301
"4339",1.076485
"4340",0.837685
"4341",0.670575
"4342",0.82157
"4343",0.50243
"4344",0.40847
"4345",1.90385
"4346",0.632395
"4347",0.757845
"4348",1.06573
"4349",0.673245
"4350",0.772915
"4351",0.666075
"4352",1.05834
"4353",0.64849
"4354",0.771435
"4355",0.601945
"4356",0.540575
"4357",0.792065
"4358",0.93652
"4359",0.920395
"4360",0.69954
"4361",0.806905
"4362",0.865515
"4363",0.72486
"4364",7.34728
"4365",4.292635
"4366",1.060155
"4367",0.867345
"4368",0.827355
"4369",0.717205
"4370",0.907545
"4371",0.78404
"4372",0.751465
"4373",0.967745
"4374",0.822635
"4375",0.766585
"4376",0.63327
"4377",0.649705
"4378",0.73265
"4379",0.63699
"4380",0.799735
"4381",0.31802
"4382",0.767045
"4383",0.683355
"4384",0.642995
"4385",1.26679
"4386",0.799285
"4387",0.683235
"4388",0.948995
"4389",0.67161
"4390",2.049405
"4391",0.916815
"4392",0.86817
"4393",0.78426
"4394",0.734475
"4395",0.751605
"4396",1.7344
"4397",0.785015
"4398",0.751835
"4399",0.81855
"4400",0.86852
"4401",0.94599
"4402",0.602175
"4403",0.917155
"4404",0.81707
"4405",1.247165
"4406",0.685405
"4407",0.680345
"4408",0.783255
"4409",0.512125
"4410",0.66591
"4411",0.72059
"4412",0.599105
"4413",0.77034
"4414",0.80188
"4415",0.933255
"4416",4.336415
"4417",0.939235
"4418",0.93308
"4419",0.65252
"4420",0.647365
"4421",0.8347
"4422",0.499805
"4423",0.74608
"4424",2.95057
"4425",0.7887
"4426",0.66238
"4427",2.152055
"4428",1.066905
"4429",1.396575
"4430",0.814795
"4431",0.666335
"4432",1.039835
"4433",1.25273
"4434",0.608845
"4435",2.90518
"4436",0.643555
"4437",1.149955
"4438",0.773295
"4439",0.803885
"4440",3.19084
"4441",0.800625
"4442",0.648835
"4443",1.10732
"4444",0.64831
"4445",0.84032
"4446",0.873645
"4447",1.99861
"4448",0.77166
"4449",0.916595
"4450",0.837655
"4451",1.307095
"4452",0.7237
"4453",1.00398
"4454",0.559545
"4455",0.638225
"4456",0.87167
"4457",0.732765
"4458",0.705015
"4459",0.9712
"4460",1.35046
"4461",0.68867
"4462",1.022475
"4463",0.666235
"4464",0.822045
"4465",0.653445
"4466",8.89068
"4467",0.875065
"4468",0.684175
"4469",0.83353
"4470",5.617765
"4471",0.666335
"4472",0.849935
"4473",0.583645
"4474",0.70101
"4475",0.718675
"4476",0.818595
"4477",1.03349
"4478",0.717625
"4479",0.99984
"4480",0.883695
"4481",0.734695
"4482",0.783915
"4483",1.001845
"4484",0.83461
"4485",1.01748
"4486",0.902165
"4487",1.567885
"4488",1.15128
"4489",1.20047
"4490",1.584575
"4491",4.11647
"4492",0.667335
"4493",0.76698
"4494",0.851255
"4495",1.08435
"4496",0.86804
"4497",2.267505
"4498",1.001775
"4499",1.43672
"4500",0.93242
"4501",2.384255
"4502",2.164315
"4503",2.032865
"4504",1.25534
"4505",2.47198
"4506",1.58187
"4507",1.270645
"4508",2.281805
"4509",5.24731
"4510",1.05085
"4511",2.877665
"4512",1.19837
"4513",1.517515
"4514",1.40036
"4515",1.14976
"4516",1.55891
"4517",4.86705
"4518",2.749475
"4519",0.89893
"4520",1.308915
"4521",0.96532
"4522",1.02372
"4523",0.863735
"4524",1.432865
"4525",0.80388
"4526",1.736855
"4527",0.894735
"4528",2.35
"4529",1.819455
"4530",1.99973
"4531",1.338345
"4532",1.27
"4533",0.98594
"4534",1.417005
"4535",0.987235
"4536",0.690865
"4537",1.44967
"4538",1.29841
"4539",1.46742
"4540",2.74153
"4541",1.48428
"4542",0.91475
"4543",3.366835
"4544",1.09923
"4545",0.788385
"4546",0.66533
"4547",1.73787
"4548",0.474355
"4549",1.16647
"4550",1.862765
"4551",1.058855
"4552",1.08396
"4553",0.799325
"4554",0.6832
"4555",1.4904
"4556",1.57376
"4557",3.577945
"4558",1.4684
"4559",0.79739
"4560",3.59905
"4561",4.69996
"4562",1.98319
"4563",0.214555
"4564",0.864435
"4565",1.5492
"4566",1.56549
"4567",0.251745
"4568",0.991785
"4569",0.826055
"4570",0.49785
"4571",0.25227
"4572",0.983035
"4573",0.81644
"4574",0.33862
"4575",0.45385
"4576",0.367935
"4577",0.501905
"4578",0.871145
"4579",6.70717
"4580",0.83372
"4581",0.83199
"4582",0.829645
"4583",0.66823
"4584",0.36755
"4585",0.449095
"4586",0.3008
"4587",0.33597
"4588",0.302295
"4589",0.18659
"4590",0.48608
"4591",0.385845
"4592",0.357825
"4593",0.314415
"4594",0.353505
"4595",0.3298
"4596",0.322065
"4597",0.30579
"4598",0.299375
"4599",0.652475
"4600",0.366485
"4601",1.103355
"4602",0.7484
"4603",0.392635
"4604",0.381845
"4605",0.332205
"4606",0.37088
"4607",0.63581
"4608",0.29675
"4609",0.32968
"4610",0.334265
"4611",0.67056
"4612",0.48032
"4613",0.5125
"4614",0.30103
"4615",0.2858
"4616",0.31751
"4617",0.28336
"4618",0.31532
"4619",0.29779
"4620",0.29457
"4621",0.28782
"4622",0.340835
"4623",0.271895
"4624",0.339445
"4625",0.488415
"4626",0.55337
"4627",0.590475
"4628",0.571875
"4629",0.87154
"4630",0.80071
"4631",0.571535
"4632",0.36273
"4633",0.66139
"4634",0.35636
"4635",0.791015
"4636",0.63362
"4637",1.44365
"4638",0.42696
"4639",0.31709
"4640",0.354905
"4641",0.305185
"4642",0.25533
"4643",0.53594
"4644",0.139415
"4645",0.517195
"4646",0.421625
"4647",0.37378
"4648",0.202125
"4649",0.47085
"4650",0.30632
"4651",0.82969
"4652",0.34685
"4653",0.305805
"4654",0.30098
"4655",0.44771
"4656",0.347625
"4657",0.107215
"4658",0.0639
"4659",0.29093
"4660",0.303615
"4661",0.34928
"4662",0.00907
"4663",0.186585
"4664",0.279335
"4665",0.470045
"4666",0.288745
"4667",0.25346
"4668",0.34367
"4669",0.32371
"4670",0.251945
"4671",0.36934
"4672",0.303085
"4673",0.453805
"4674",0.364215
"4675",2.05008
"4676",0.440985
"4677",0.38246
"4678",0.354825
"4679",0.38249
"4680",0.667195
"4681",3.464785
"4682",2.746575
"4683",2.167395
"4684",1.879855
"4685",1.25538
"4686",0.684425
"4687",0.618185
"4688",0.93858
"4689",0.76359
"4690",0.282525
"4691",0.381195
"4692",0.281425
"4693",0.18547
"4694",0.27406
"4695",0.150585
"4696",0.21246
"4697",0.102865
"4698",0.264505
"4699",0.34896
"4700",0.322705
"4701",1.060385
"4702",0.60247
"4703",3.140835
"4704",0.607725
"4705",0.45304
"4706",0.265555
"4707",0.281235
"4708",0.37162
"4709",0.509125
"4710",0.70241
"4711",0.54497
"4712",0.29805
"4713",0.212085
"4714",0.13349
"4715",0.20295
"4716",0.47619
"4717",0.213725
"4718",0.07411
"4719",0.08496
"4720",0.087175
"4721",0.25346
"4722",0.00637
"4723",0.085245
"4724",0.209025
"4725",0.39242
"4726",0.03154
"4727",0.051425
"4728",0.142845
"4729",0.00282
"4730",0.182475
"4731",0.24465
"4732",0.163875
"4733",0.088
"4734",0.20735
"4735",0.106025
"4736",0.68895
"4737",0.285665
"4738",0.213225
"4739",0.025205
"4740",0.12434
"4741",0.07955
"4742",0.055225
"4743",0.140495
"4744",0.199895
"4745",0.102865
"4746",0.00422
"4747",0.410275
"4748",0.115205
"4749",0.05778
"4750",0.025565
"4751",0.15823
"4752",0.03655
"4753",0.45545
"4754",0.048915
"4755",0.206395
"4756",0.108185
"4757",0.7673
"4758",0.713985
"4759",2.980625
"4760",1.083865
"4761",0.51811
"4762",0.238065
"4763",0.34586
"4764",0.16971
"4765",0.182235
"4766",0.318605
"4767",0.237655
"4768",0.228175
"4769",0.222815
"4770",0.218495
"4771",0.184355
"4772",0.0746
"4773",0.185425
"4774",0.04493
"4775",0.04474
